t,Q05_S_p,Q25_S_p,Mean_S_p,Q75_S_p,Q95_S_p,Q05_I_p,Q25_I_p,Mean_I_p,Q75_I_p,Q95_I_p,Q05_I_v,Q25_I_v,Mean_I_v,Q75_I_v,Q95_I_v
67.0,81.83960875545442,85.03336714776168,86.61058258769985,88.50096607703219,90.36445355621261,5.544670835694272,6.503000653001038,7.439028761537931,8.205365766523629,9.79654188855551,0.054507367999067045,0.06710397159388304,0.08062082336633454,0.09128583411147634,0.11525734741655813
68.0,81.70238323414115,85.11240753196867,86.64417978100315,88.5484623052788,90.42630701566809,5.53658260736692,6.484926001885619,7.42616880177788,8.219875053261807,9.82615917243725,0.054229401794775325,0.06670320671344195,0.08059548949290993,0.09139292061094215,0.11614770653908614
69.0,81.7210836375399,85.04925874144398,86.61342229040419,88.54162625606091,90.37196015731003,5.529761274834276,6.487580693200901,7.427156418130198,8.224328563995828,9.836966304351611,0.054620194940777474,0.06703494583428257,0.08083210961784167,0.09165794930562587,0.11653923500948558
70.0,81.76431759445325,85.1239239164199,86.62414940865263,88.5179336480282,90.383973762424,5.5328122229397465,6.490316225801454,7.431530425268249,8.230025071273575,9.812550825303672,0.054690775042815096,0.06693849322308329,0.08067174282971255,0.09090852186092982,0.11600246325621377
71.0,81.71699401039533,85.06055891499187,86.60494426560693,88.51844540814642,90.39080261842155,5.538540859591681,6.498638683662562,7.433750914109264,8.217407352296208,9.850011862257789,0.05496209173958006,0.06714022098175618,0.08071516852420714,0.09134273563755138,0.11639122450045447
72.0,81.701535200886,85.09911453030655,86.61289864255727,88.50650340541932,90.35953054595312,5.545986762344212,6.48833140934955,7.439266659088821,8.216385067260575,9.843731534799229,0.054100463536497716,0.06673028531219462,0.0803857012902423,0.09089428787867708,0.11630619317459616
73.0,81.83855655302767,85.09302265107884,86.65627414932645,88.52887496878708,90.44047092533448,5.52361941254799,6.499249594193512,7.427352100601293,8.214117486294228,9.83409140537075,0.05466267147030086,0.06666833560291015,0.08048836817389379,0.09124789210709441,0.11627322109509977
74.0,81.74370418700323,85.11037789973697,86.64446425803413,88.55036246817286,90.37983610351432,5.5327062189279985,6.481918474718765,7.418310092919943,8.193506008456215,9.840727838273326,0.054573843935606874,0.06671114853332022,0.08061982747476251,0.09130839684706142,0.11672337331530921
75.0,81.80167816652045,85.10030865874074,86.62481122926485,88.50499835923335,90.39676129903822,5.512499652269417,6.492986100237877,7.424069241648735,8.195898774753983,9.818788013805323,0.05488913927807711,0.0669140601188541,0.08042908835310067,0.09040697924069205,0.11609329290328549
76.0,81.72717039781129,85.1060986652131,86.63074538327965,88.52928050591096,90.32666960981969,5.5329696714534515,6.493737365279695,7.426439683587724,8.204679346563712,9.795935247701003,0.054603763938676685,0.06677962762079485,0.08031878795277267,0.09064771094949699,0.11534746055144877
